CustomerID,segment,recency_days,total_orders,total_revenue,avg_order_value,is_churned,churn_status
14122,Lost,406,3,362.42,27.878462,1,Churned
14123,Lost,733,1,436.18,18.174167,1,Churned
14124,Potential,84,1,419.58,83.916000,0,Active
14125,Loyal,10,3,2740.43,16.409760,0,Active
14126,Loyal,7,4,1172.46,27.266512,0,Active
14127,"At Risk",122,6,1900.08,16.240000,1,Churned
14128,Loyal,60,3,924.21,14.218615,0,Active
14129,Champions,1,9,2591.34,23.773761,0,Active
14130,Lost,319,4,1882.67,8.404777,1,Churned
14131,Lost,648,1,187.87,3.612885,1,Churned
14132,Champions,2,11,3586.03,17.930150,0,Active
14133,"At Risk",129,4,911.14,25.309444,1,Churned
14134,Lost,382,15,11123.35,61.796389,1,Churned
14135,Champions,1,24,9643.92,37.671563,0,Active
14136,Lost,400,5,1570.81,14.818962,1,Churned
14137,Lost,695,1,332.70,30.245455,1,Churned
14138,Potential,1,2,982.38,20.901702,0,Active
14139,Loyal,46,4,1086.80,15.750725,0,Active
14140,Potential,3,2,935.05,14.167424,0,Active
14141,Loyal,2,4,915.13,22.878250,0,Active
14142,Lost,373,2,983.15,14.896212,1,Churned
14143,"At Risk",133,1,115.80,16.542857,1,Churned
14144,Lost,486,1,30.60,30.600000,1,Churned
14145,Loyal,46,7,7600.05,304.002000,0,Active
14146,Champions,8,12,9450.30,20.724342,0,Active
14147,Potential,78,9,2590.20,86.340000,0,Active
14148,Lost,233,2,466.29,27.428824,1,Churned
14149,Lost,220,1,446.62,15.950714,1,Churned
14150,Potential,35,2,658.64,25.332308,0,Active
14151,Lost,673,2,679.45,15.442045,1,Churned
14152,Potential,75,7,1997.34,15.017594,0,Active
14153,Lost,483,1,233.40,13.729412,1,Churned
14154,Lost,239,8,6460.70,22.125685,1,Churned
14155,Lost,266,1,118.75,19.791667,1,Churned
14156,Champions,9,156,313946.37,77.555921,0,Active
14157,Champions,19,5,1002.78,11.267191,0,Active
14158,Potential,40,1,507.66,12.381951,0,Active
14159,Champions,19,20,7938.01,4.235864,0,Active
14160,Lost,610,7,8421.47,78.705327,1,Churned
14161,Lost,215,7,3318.88,10.706065,1,Churned
14162,"At Risk",173,2,289.36,11.574400,1,Churned
14163,Potential,87,5,2594.62,44.734828,0,Active
14164,Potential,70,2,1631.77,56.267931,0,Active
14165,Lost,275,1,122.54,4.901600,1,Churned
14166,Lost,505,2,256.85,4.846226,1,Churned
14167,Loyal,39,8,1296.49,10.714793,0,Active
14168,Lost,420,2,370.45,24.696667,1,Churned
14169,Lost,430,2,624.43,9.319851,1,Churned
14170,Lost,375,3,597.33,3.620182,1,Churned
14171,"At Risk",98,2,498.79,7.793594,0,Active
14172,Lost,605,3,402.72,7.457778,1,Churned
14173,Champions,10,6,586.00,17.757576,0,Active
14174,Potential,33,1,134.46,5.171538,0,Active
14175,Loyal,59,8,7678.88,23.199033,0,Active
14176,Lost,297,5,916.01,19.913261,1,Churned
14177,Potential,86,13,2229.34,10.615905,0,Active
14178,Champions,8,7,1620.93,4.956972,0,Active
14179,Potential,40,2,719.78,4.362303,0,Active
14180,Champions,10,33,6319.25,20.994186,0,Active
14181,Lost,410,2,310.55,5.750926,1,Churned
14182,Lost,443,4,678.77,13.575400,1,Churned
14183,Lost,411,2,286.29,8.179714,1,Churned
14184,Potential,66,1,452.89,18.870417,0,Active
14185,Lost,331,1,197.65,65.883333,1,Churned
14186,Lost,427,5,1550.63,14.909904,1,Churned
14187,Lost,473,1,123.50,15.437500,1,Churned
14188,Champions,30,6,2054.36,31.605538,0,Active
14189,Champions,2,16,5814.39,18.399968,0,Active
14190,Lost,666,1,79.90,79.900000,1,Churned
14191,Champions,1,15,4817.66,18.179849,0,Active
14192,Lost,388,1,293.74,20.981429,1,Churned
14193,Potential,67,3,1210.19,18.909219,0,Active
14194,Champions,4,36,18670.59,19.611964,0,Active
14195,Lost,201,6,2615.60,163.475000,1,Churned
14196,"At Risk",106,1,335.52,55.920000,0,Active
14197,Lost,410,1,390.05,19.502500,1,Churned
14198,Champions,18,9,1569.73,17.249780,0,Active
14199,Lost,218,4,1091.70,60.650000,1,Churned
14200,Lost,617,1,379.20,18.057143,1,Churned
14201,Loyal,60,10,1193.54,21.700727,0,Active
14202,Lost,381,3,847.76,29.233103,1,Churned
14203,Lost,397,1,339.34,21.208750,1,Churned
14204,Loyal,2,4,1062.96,4.581724,0,Active
14205,Champions,16,9,2414.20,19.627642,0,Active
14206,Lost,239,3,1185.01,16.690282,1,Churned
14207,Lost,687,1,157.80,78.900000,1,Churned
14208,"At Risk",94,2,567.05,16.201429,0,Active
14209,Champions,10,15,4993.27,21.615887,0,Active
14210,"At Risk",105,16,5861.52,17.816170,0,Active
14211,Loyal,53,18,4402.29,18.342875,0,Active
14212,Potential,89,2,2190.14,104.292381,0,Active
14213,Lost,404,1,1192.20,238.440000,1,Churned
14214,Champions,30,5,1004.38,14.990746,0,Active
14215,Champions,11,9,3416.33,17.793385,0,Active
14216,Champions,3,5,2150.04,27.922597,0,Active
14217,Champions,1,23,3416.89,18.877845,0,Active
14218,Potential,42,1,169.48,14.123333,0,Active
14219,Loyal,4,3,633.83,14.740233,0,Active
14220,Lost,247,4,1515.00,39.868421,1,Churned
14221,Loyal,42,17,6517.49,18.782392,0,Active
14222,"At Risk",177,1,683.17,16.662683,1,Churned
14223,"At Risk",92,3,991.13,16.518833,0,Active
14224,"At Risk",110,9,1897.90,7.974370,0,Active
14225,Lost,434,4,2037.02,23.414023,1,Churned
14226,Champions,28,6,3002.53,30.638061,0,Active
14227,Champions,26,15,6368.71,16.893130,0,Active
14228,Lost,437,3,745.50,19.618421,1,Churned
14229,Loyal,51,7,2594.04,36.028333,0,Active
14230,Lost,435,3,979.80,29.690909,1,Churned
14231,Lost,183,4,1235.62,17.907536,1,Churned
14232,Loyal,42,5,2048.07,17.809304,0,Active
14233,Loyal,49,7,2904.27,39.784521,0,Active
14234,Loyal,22,4,775.46,4.877107,0,Active
14235,Potential,75,9,4717.99,31.878311,0,Active
14236,Potential,80,5,1744.64,34.892800,0,Active
14237,Lost,373,2,632.14,18.061143,1,Churned
14238,Lost,326,3,434.23,33.402308,1,Churned
14239,Loyal,43,21,4263.17,20.300810,0,Active
14240,Loyal,30,3,1247.49,20.450656,0,Active
14241,Lost,183,2,333.70,27.808333,1,Churned
14242,Lost,234,2,280.55,17.534375,1,Churned
14243,Champions,8,17,7431.05,20.029784,0,Active
14244,Lost,660,1,366.42,22.901250,1,Churned
14245,Lost,219,2,1693.45,15.680093,1,Churned
14246,"At Risk",110,3,1474.06,19.654133,0,Active
14247,Lost,278,5,772.66,6.603932,1,Churned
14248,Lost,318,3,1032.95,21.977660,1,Churned
14249,Lost,410,12,5625.46,19.398138,1,Churned
14250,Loyal,7,3,1904.05,17.153604,0,Active
14251,Champions,1,5,2879.70,36.919231,0,Active
14252,Lost,381,1,350.99,35.099000,1,Churned
14253,Lost,493,2,363.40,30.283333,1,Churned
14254,Lost,432,1,601.03,26.131739,1,Churned
14255,Lost,546,1,1000.63,1000.630000,1,Churned
14256,Lost,260,5,2473.99,18.462612,1,Churned
14257,Potential,64,9,5954.45,24.810208,0,Active
14258,Champions,9,25,32051.34,106.837800,0,Active
14259,"At Risk",141,1,120.00,24.000000,1,Churned
14260,Lost,471,3,824.28,16.162353,1,Churned
14261,Potential,50,2,1163.45,22.374038,0,Active
14262,Champions,8,8,2618.23,18.309301,0,Active
14263,Lost,423,1,322.93,20.183125,1,Churned
14264,"At Risk",154,6,1517.36,19.207089,1,Churned
14265,"At Risk",109,4,1373.35,17.384177,0,Active
14266,Lost,428,1,40.56,40.560000,1,Churned
14267,"At Risk",162,3,1516.24,27.568000,1,Churned
14268,Lost,470,1,354.85,18.676316,1,Churned
14269,Lost,439,1,295.73,18.483125,1,Churned
14270,Lost,331,1,492.65,16.987931,1,Churned
14271,Lost,225,2,219.13,5.618718,1,Churned
14272,Potential,73,4,920.81,14.387656,0,Active
14273,Loyal,51,4,559.97,19.309310,0,Active
14274,Lost,686,1,256.60,17.106667,1,Churned
14275,Lost,395,6,1189.38,51.712174,1,Churned
14276,"At Risk",98,7,2102.68,17.377521,0,Active
14277,Champions,15,9,17225.81,45.093743,0,Active
14278,Lost,409,1,205.83,15.833077,1,Churned
14279,Lost,520,2,191.86,63.953333,1,Churned
14280,Lost,196,1,134.04,16.755000,1,Churned
14281,Lost,408,1,245.15,35.021429,1,Churned
14282,Champions,3,25,7849.66,30.904173,0,Active
14283,Lost,463,4,628.44,15.327805,1,Churned
14284,Loyal,30,3,1299.65,19.397761,0,Active
14285,Champions,21,8,3284.42,53.842951,0,Active
14286,Champions,23,7,8479.76,16.993507,0,Active
14287,Loyal,8,3,176.63,19.625556,0,Active
14288,Lost,213,1,426.60,26.662500,1,Churned
14289,Champions,8,6,911.26,19.388511,0,Active
14290,Champions,11,8,4516.56,29.910993,0,Active
14291,Champions,1,23,7904.10,16.000202,0,Active
14292,Champions,7,16,9226.25,47.804404,0,Active
14293,Champions,3,9,3267.93,24.387537,0,Active
14294,Lost,407,1,375.34,16.319130,1,Churned
14295,Loyal,40,5,2362.91,32.818194,0,Active
14296,Lost,421,2,456.40,16.903704,1,Churned
14297,Loyal,17,4,1305.33,21.053710,0,Active
14298,Champions,8,82,91194.49,31.841652,0,Active
14299,Champions,8,27,14499.49,42.645559,0,Active
14300,Potential,18,1,43.20,14.400000,0,Active
14301,"At Risk",117,4,1992.18,37.588302,0,Active
14302,Lost,430,3,742.90,26.532143,1,Churned
14303,Lost,407,2,277.94,12.633636,1,Churned
14304,Lost,222,3,1725.01,19.602386,1,Churned
14305,Potential,71,3,1858.96,17.704381,0,Active
14306,Loyal,51,6,3151.40,68.508696,0,Active
14307,Potential,88,10,5071.03,16.358161,0,Active
14308,Lost,549,2,1147.02,573.510000,1,Churned
14309,Champions,8,11,3780.81,20.004286,0,Active
14310,Lost,432,1,492.10,22.368182,1,Churned
14311,Lost,242,2,516.45,16.659677,1,Churned
14312,Loyal,46,11,3090.29,17.168278,0,Active
14314,"At Risk",106,2,229.80,22.980000,0,Active
14315,Loyal,44,8,3197.82,24.043759,0,Active
14316,Lost,422,5,1370.34,44.204516,1,Churned
14317,Potential,64,1,508.58,21.190833,0,Active
14318,Lost,460,1,158.02,17.557778,1,Churned
14319,Lost,424,1,494.85,19.032692,1,Churned
14320,Lost,206,5,1346.75,16.626543,1,Churned
14321,Champions,10,7,2218.06,12.391397,0,Active
14322,Lost,429,4,474.10,36.469231,1,Churned
14323,"At Risk",114,2,605.06,16.807222,0,Active
14324,Lost,409,2,701.61,17.112439,1,Churned
14325,Lost,569,1,245.48,13.637778,1,Churned
14326,Lost,242,3,940.98,16.508421,1,Churned
14327,"At Risk",163,6,1894.93,17.876698,1,Churned
14328,Lost,438,1,445.05,445.050000,1,Churned
14329,Champions,17,15,9927.22,17.951573,0,Active
14330,Lost,623,1,200.63,15.433077,1,Churned
14331,"At Risk",124,2,462.66,16.523571,1,Churned
14332,Champions,22,5,1943.51,30.849365,0,Active
14333,Potential,67,1,415.20,27.680000,0,Active
14334,Champions,16,12,4318.48,16.738295,0,Active
14335,Potential,16,2,468.26,7.432698,0,Active
14336,Loyal,16,4,1614.91,17.943444,0,Active
14338,"At Risk",161,3,928.10,18.562000,1,Churned
14339,Lost,242,2,620.27,26.968261,1,Churned
14340,Lost,218,1,134.70,22.450000,1,Churned
14341,Loyal,45,18,4467.32,16.794436,0,Active
14342,Champions,21,6,918.44,27.831515,0,Active
14343,Lost,421,4,1088.91,4.575252,1,Churned
14344,"At Risk",127,20,3333.70,13.718930,1,Churned
14345,Potential,38,1,108.98,18.163333,0,Active
14346,"At Risk",120,5,2315.75,15.861301,0,Active
14347,Lost,736,1,82.60,13.766667,1,Churned
14348,Lost,260,1,409.57,22.753889,1,Churned
14349,Potential,10,1,133.50,4.306452,0,Active
14350,Lost,274,3,972.03,16.475085,1,Churned
14351,"At Risk",164,1,51.00,51.000000,1,Churned
14352,"At Risk",157,4,1078.96,22.956596,1,Churned
14353,Lost,215,3,376.50,15.060000,1,Churned
14354,Potential,5,2,163.62,18.180000,0,Active
14355,Lost,365,3,1014.45,14.288028,1,Churned
14356,Potential,79,2,701.23,21.249394,0,Active
14357,Potential,43,1,225.77,5.506585,0,Active
14358,Lost,389,2,400.06,16.002400,1,Churned
14359,Loyal,19,3,912.18,16.585091,0,Active
14360,Loyal,31,4,2128.23,18.035847,0,Active
14361,Lost,578,1,214.71,15.336429,1,Churned
14362,Potential,22,1,161.20,3.931707,0,Active
14363,Lost,402,2,227.47,28.433750,1,Churned
14364,"At Risk",108,8,3717.35,53.874638,0,Active
14365,Lost,394,2,634.68,12.444706,1,Churned
14366,Lost,525,1,136.00,136.000000,1,Churned
14367,Champions,8,16,9261.52,17.674656,0,Active
14368,Lost,319,1,155.00,19.375000,1,Churned
14369,Lost,642,2,469.13,18.043462,1,Churned
14370,Lost,450,6,1175.78,26.722273,1,Churned
14371,Lost,295,1,100.50,25.125000,1,Churned
14372,Lost,443,2,860.08,22.633684,1,Churned
14373,Lost,358,1,76.55,19.137500,1,Churned
14374,Lost,541,1,108.00,15.428571,1,Churned
14375,Lost,185,3,1132.99,5.245324,1,Churned
14376,Lost,683,1,215.46,11.970000,1,Churned
14377,Lost,191,2,617.05,56.095455,1,Churned
14378,Lost,621,1,131.25,14.583333,1,Churned
14379,Loyal,44,4,1268.91,9.836512,0,Active
14380,Lost,682,1,48.96,48.960000,1,Churned
14381,Potential,52,2,631.34,5.538070,0,Active
14382,Potential,26,2,1246.80,4.128477,0,Active
14383,Loyal,38,3,1247.69,21.147288,0,Active
14384,Lost,500,1,58.50,19.500000,1,Churned
14385,Loyal,9,3,202.11,14.436429,0,Active
14386,Lost,296,1,142.40,20.342857,1,Churned
14387,Loyal,32,3,1770.56,12.646857,0,Active
14388,Champions,10,16,6701.00,16.185990,0,Active
14389,Potential,65,5,1898.01,21.816207,0,Active
14390,Champions,10,13,6399.83,13.034277,0,Active
14391,Lost,576,1,135.60,9.685714,1,Churned
14392,Lost,432,1,266.40,19.028571,1,Churned
14393,Lost,218,1,67.95,13.590000,1,Churned
14394,Lost,564,1,93.80,15.633333,1,Churned
14395,Champions,2,20,8208.01,10.046524,0,Active
14396,Potential,65,7,2121.93,7.291856,0,Active
14397,Champions,2,19,2612.96,30.034023,0,Active
14398,Lost,401,2,707.79,13.354528,1,Churned
14399,Lost,394,8,2113.16,10.949016,1,Churned
14400,"At Risk",149,3,1732.47,23.732466,1,Churned
14401,Champions,4,22,6795.90,25.548496,0,Active
14402,Lost,652,1,285.60,35.700000,1,Churned
14403,"At Risk",130,6,1880.51,75.220400,1,Churned
14404,Loyal,33,13,2899.11,13.739858,0,Active
14405,Lost,386,1,195.00,97.500000,1,Churned
14406,"At Risk",119,1,156.75,19.593750,0,Active
14407,"At Risk",107,6,2157.73,29.557945,0,Active
14408,Champions,10,11,4109.77,31.858682,0,Active
14409,Potential,71,9,3756.09,35.434811,0,Active
14410,"At Risk",92,11,2651.14,6.745903,0,Active
14411,Lost,310,1,1063.00,75.928571,1,Churned
14412,Loyal,42,3,1426.19,16.978452,0,Active
14413,Lost,362,4,770.37,7.781515,1,Churned
14414,"At Risk",91,8,2399.33,20.333305,0,Active
14415,Champions,1,23,12091.60,9.588898,0,Active
14416,Potential,22,2,490.22,35.015714,0,Active
14417,Lost,387,1,604.20,4.410219,1,Churned
14418,Loyal,3,3,1937.25,15.622984,0,Active
14419,Champions,10,7,1260.91,5.506157,0,Active
14420,"At Risk",99,4,1639.17,17.625484,0,Active
14421,Loyal,57,6,2469.37,25.722604,0,Active
14422,Champions,0,19,10271.52,18.607826,0,Active
14423,Lost,218,3,916.61,61.107333,1,Churned
14424,Potential,17,1,322.08,322.080000,0,Active
14425,Lost,434,3,661.39,16.958718,1,Churned
14426,Champions,23,17,11727.94,19.417119,0,Active
14427,Loyal,50,4,1263.52,28.716364,0,Active
14428,Champions,7,5,1244.83,8.644653,0,Active
14429,Lost,403,1,516.28,23.467273,1,Churned
14430,Lost,511,3,1220.90,34.882857,1,Churned
14431,Lost,302,4,2614.20,32.274074,1,Churned
14432,Champions,9,6,2255.51,5.904476,0,Active
14433,Lost,465,1,289.60,3.761039,1,Churned
14434,Champions,21,6,1372.80,114.400000,0,Active
14435,Lost,501,1,90.42,30.140000,1,Churned
14436,"At Risk",98,2,271.70,24.700000,0,Active
14437,Lost,365,5,958.84,19.975833,1,Churned
14438,Lost,306,1,131.90,14.655556,1,Churned
14439,Lost,319,5,9443.04,73.201860,1,Churned
14440,Champions,8,13,6638.73,47.083191,0,Active
14441,Champions,0,11,4611.69,29.946039,0,Active
14442,Lost,204,7,5367.02,29.327978,1,Churned
14443,Loyal,53,5,2386.47,15.597843,0,Active
14444,Lost,456,1,132.04,10.156923,1,Churned
14445,Lost,455,1,221.65,6.926563,1,Churned
14446,Champions,0,5,1241.31,3.661681,0,Active
14447,Champions,18,6,1711.73,16.148396,0,Active
14448,Potential,9,2,375.35,18.767500,0,Active
14449,Champions,18,8,2482.80,4.547253,0,Active
14450,"At Risk",180,7,1128.44,14.847895,1,Churned
14451,Loyal,60,12,3308.77,6.338640,0,Active
14452,Loyal,10,4,665.59,5.042348,0,Active
14453,Lost,190,1,119.93,5.451364,1,Churned
14454,Lost,376,5,977.30,8.884545,1,Churned
14455,Lost,432,4,628.21,7.952025,1,Churned
14456,Champions,5,9,3062.40,3.157113,0,Active
14457,Lost,310,1,113.64,28.410000,1,Churned
14458,Lost,380,1,237.42,4.845306,1,Churned
14459,"At Risk",155,2,5375.74,47.997679,1,Churned
14460,"At Risk",110,9,1093.50,26.035714,0,Active
14461,"At Risk",148,13,6713.50,10.360340,1,Churned
14462,Potential,66,12,2270.01,7.854706,0,Active
14463,"At Risk",98,4,786.57,98.321250,0,Active
14464,Lost,568,2,111.00,27.750000,1,Churned
14465,Lost,246,11,3946.03,19.730150,1,Churned
14466,Champions,29,13,4646.90,21.513426,0,Active
14467,Champions,17,12,2220.99,7.211006,0,Active
14468,Lost,733,1,204.24,17.020000,1,Churned
14469,Lost,416,4,2112.21,14.368776,1,Churned
14470,Loyal,11,3,712.04,11.867333,0,Active
14471,Lost,591,2,400.95,9.779268,1,Churned
14472,"At Risk",103,9,2228.22,6.691351,0,Active
14473,Potential,74,2,234.34,33.477143,0,Active
14474,Potential,46,2,1278.08,9.682424,0,Active
14475,Potential,71,4,1151.15,23.982292,0,Active
14476,Lost,257,1,215.70,11.352632,1,Churned
14477,Champions,19,7,1969.60,140.685714,0,Active
14478,Lost,382,4,1276.66,18.774412,1,Churned
14479,Lost,253,4,1299.11,8.718859,1,Churned
14480,Loyal,11,4,1299.52,19.992615,0,Active
14481,"At Risk",164,5,2311.49,15.207171,1,Churned
14482,Champions,18,12,4357.91,17.224941,0,Active
14483,Lost,281,2,257.10,19.776923,1,Churned
14484,Loyal,50,4,1070.98,20.207170,0,Active
14485,Potential,38,1,165.75,3.526596,0,Active
14486,Lost,511,2,175.50,29.250000,1,Churned
14487,Champions,26,7,1453.61,7.650579,0,Active
14488,Potential,67,1,1064.28,23.136522,0,Active
14489,Lost,207,4,1574.93,15.749300,1,Churned
14490,Lost,406,2,1273.47,15.918375,1,Churned
14491,"At Risk",175,2,468.13,22.291905,1,Churned
14492,Lost,430,7,1921.91,20.890326,1,Churned
14493,Champions,7,10,5130.15,14.093819,0,Active
14494,Loyal,25,3,401.46,23.615294,0,Active
14495,Loyal,50,3,174.80,24.971429,0,Active
14496,Lost,311,7,2668.23,24.038108,1,Churned
14497,Lost,309,2,697.06,17.426500,1,Churned
14498,Loyal,42,10,3911.27,10.542507,0,Active
14499,Champions,26,7,2138.97,6.705235,0,Active
14500,Potential,88,3,356.85,50.978571,0,Active
14501,Lost,183,2,251.21,25.121000,1,Churned
14502,Champions,19,11,2470.67,3.959407,0,Active
14503,Champions,3,6,3543.26,21.605244,0,Active
14504,Loyal,47,4,673.26,6.292150,0,Active
14505,Champions,17,19,12001.84,7.463831,0,Active
14506,Champions,17,7,3290.67,6.971758,0,Active
14507,Champions,23,11,3284.43,12.301236,0,Active
14508,Champions,22,5,874.94,4.653936,0,Active
14509,Lost,534,1,110.95,4.438000,1,Churned
14510,Lost,375,3,1007.28,12.913846,1,Churned
14511,Champions,11,5,1314.81,19.335441,0,Active
14512,Lost,187,7,1223.47,15.293375,1,Churned
14513,"At Risk",100,6,788.01,41.474211,0,Active
14514,Potential,61,9,4598.98,13.526412,0,Active
14515,Champions,17,12,3749.26,21.302614,0,Active
14516,Lost,516,1,163.92,4.430270,1,Churned
14517,Potential,33,2,330.45,18.358333,0,Active
14518,Potential,64,1,174.37,10.898125,0,Active
14519,Lost,683,2,206.09,5.284359,1,Churned
14520,Potential,1,2,270.60,67.650000,0,Active
14521,Lost,491,1,199.45,11.732353,1,Churned
14522,Champions,24,8,1758.62,38.230870,0,Active
14523,"At Risk",108,1,241.09,20.090833,0,Active
14524,Loyal,31,13,2933.71,8.944238,0,Active
14525,Champions,19,17,8240.64,15.176133,0,Active
14526,Lost,389,1,262.40,6.247619,1,Churned
14527,Champions,2,122,27792.30,10.289633,0,Active
14528,Potential,37,1,364.22,20.234444,0,Active
14529,Loyal,60,3,620.04,2.707598,0,Active
14530,Champions,25,16,6197.40,12.778144,0,Active
14531,Lost,479,1,376.34,12.977241,1,Churned
14532,Lost,236,11,3859.18,12.135786,1,Churned
14533,Champions,24,11,3466.37,38.947978,0,Active
14534,Champions,2,26,6271.11,8.578810,0,Active
14535,Loyal,60,9,6030.73,7.136959,0,Active
14536,Lost,259,1,171.80,9.042105,1,Churned
14537,Potential,57,2,641.40,27.886957,0,Active
14538,Potential,64,5,1370.84,26.362308,0,Active
14539,Potential,15,2,537.48,16.796250,0,Active
14540,Champions,9,11,3795.34,13.902344,0,Active
14541,Loyal,58,14,2499.68,13.810387,0,Active
14542,Lost,185,1,103.25,20.650000,1,Churned
14543,Champions,28,39,14906.77,68.694793,0,Active
14544,Loyal,24,3,2982.43,15.533490,0,Active
14545,Lost,674,1,349.25,15.184783,1,Churned
14546,Champions,5,11,5197.90,6.538239,0,Active
14547,Champions,3,8,4007.54,10.949563,0,Active
14548,"At Risk",150,9,2627.49,23.252124,1,Churned
14549,Lost,311,4,916.55,6.364931,1,Churned
14550,Loyal,10,4,1353.31,13.809286,0,Active
14551,Champions,18,7,880.04,11.000500,0,Active
14552,"At Risk",151,3,511.28,3.256561,1,Churned
14553,Champions,19,9,1841.54,6.138467,0,Active
14554,Loyal,10,4,2381.04,11.023333,0,Active
14555,Loyal,57,6,2315.63,19.459076,0,Active
14556,Lost,596,3,835.34,4.114975,1,Churned
14557,Potential,85,1,788.38,49.273750,0,Active
14558,Lost,654,3,655.50,43.700000,1,Churned
14559,Lost,390,1,75.60,37.800000,1,Churned
14560,Champions,7,44,6114.03,30.570150,0,Active
14561,Potential,75,3,1080.76,15.663188,0,Active
14562,Champions,3,26,6729.40,11.013748,0,Active
14563,Lost,509,2,679.44,5.908174,1,Churned
14564,Lost,434,2,2605.62,24.351589,1,Churned
14565,"At Risk",95,5,3859.22,24.120125,0,Active
14566,"At Risk",110,4,4092.00,255.750000,0,Active
14567,Potential,56,2,1530.36,46.374545,0,Active
14568,Lost,435,1,919.70,19.568085,1,Churned
14569,Loyal,1,4,598.98,17.113714,0,Active
14570,Lost,280,3,613.75,9.025735,1,Churned
14571,Lost,425,1,161.65,5.214516,1,Churned
14572,Champions,3,11,5615.18,10.675247,0,Active
14573,"At Risk",179,13,2621.42,6.586482,1,Churned
14574,Lost,732,1,143.70,13.063636,1,Churned
14575,Lost,488,1,460.71,6.225811,1,Churned
