CustomerID,recency,frequency,monetary,r_score,f_score,m_score,total_clv,churn_status,avg_days_between_purchases,lifespan_days,churn_event
13706,302,2,631.17,4,4,3,631.17,"High Risk",8.7568,324,1
13707,267,5,3365.86,4,2,1,3365.86,"High Risk",1.7468,269,1
13708,271,1,296.88,4,4,4,296.88,"High Risk",0.0000,0,1
13709,3,22,7512.81,1,1,1,7512.81,Active,1.6643,694,1
13710,31,3,509.52,2,3,4,509.52,"Low Risk",41.5000,581,1
13711,218,15,1632.61,4,1,2,1632.61,"High Risk",5.0980,520,1
13712,246,2,766.42,4,4,3,766.42,"High Risk",11.3750,364,1
13713,408,3,743.26,4,3,3,743.26,"High Risk",2.1605,175,1
13714,465,1,161.35,5,5,5,161.35,"High Risk",0.0000,0,1
13715,281,21,8438.34,4,1,1,8438.34,"High Risk",0.6623,357,1
13716,269,1,138.28,4,4,5,138.28,"High Risk",0.0000,0,1
13717,32,11,1748.05,2,1,2,1748.05,"Low Risk",3.5952,453,1
13718,246,2,306.55,4,4,4,306.55,"High Risk",4.4545,49,1
13719,15,11,2815.25,1,1,2,2815.25,Active,2.2240,556,1
13720,116,4,799.90,3,3,3,799.90,"Medium Risk",3.2857,138,1
13721,36,2,741.54,2,4,3,741.54,"Low Risk",8.7561,359,1
13722,120,11,5629.16,3,1,1,5629.16,"Medium Risk",2.7831,526,1
13723,217,6,1209.20,4,2,2,1209.20,"High Risk",6.7931,394,1
13724,637,1,213.01,5,5,5,213.01,"High Risk",0.0000,0,1
13725,49,11,1809.81,2,1,2,1809.81,"Low Risk",2.2137,259,1
13726,38,2,1079.66,2,4,3,1079.66,"Low Risk",1.5122,62,1
13727,28,9,1067.30,2,2,3,1067.30,Active,8.3571,702,1
13728,36,16,2855.17,2,1,2,2855.17,"Low Risk",4.2577,694,1
13729,435,5,676.43,5,2,3,676.43,"High Risk",5.7907,249,1
13730,135,2,752.60,3,4,3,752.60,"Medium Risk",0.6190,26,1
13731,219,2,610.59,4,4,3,610.59,"High Risk",0.7297,27,1
13732,28,1,491.86,2,5,4,491.86,Active,0.0000,0,1
13733,410,3,484.53,4,3,4,484.53,"High Risk",11.2069,325,1
13734,508,6,3451.29,5,2,1,3451.29,"High Risk",3.2414,94,1
13735,24,22,9472.81,2,1,1,9472.81,Active,1.0293,702,1
13736,5,12,2715.01,1,1,2,2715.01,Active,1.2840,728,1
13737,200,1,339.60,4,5,4,339.60,"High Risk",0.0000,0,1
13738,396,1,440.93,4,4,4,440.93,"High Risk",0.0000,0,1
13739,18,2,292.20,2,4,4,292.20,Active,101.8000,509,1
13740,240,5,1597.77,4,3,2,1597.77,"High Risk",5.2872,497,1
13741,71,4,666.33,3,3,3,666.33,"Low Risk",4.2941,146,1
13742,16,14,3102.42,1,1,1,3102.42,Active,0.9441,304,1
13743,2,8,1340.15,1,2,2,1340.15,Active,6.2683,257,1
13744,95,2,1156.36,3,4,3,1156.36,"Medium Risk",2.7746,197,1
13745,151,4,761.27,3,3,3,761.27,"Medium Risk",6.8103,395,1
13746,413,1,176.69,4,5,5,176.69,"High Risk",0.0000,0,1
13747,373,2,249.40,4,4,5,249.40,"High Risk",10.2000,51,1
13748,95,9,2268.35,3,2,2,2268.35,"Medium Risk",11.0862,643,1
13749,701,1,-10.25,5,5,5,-10.25,"High Risk",0.0000,0,1
13750,53,13,3563.60,2,1,1,3563.60,"Low Risk",7.4211,564,1
13751,288,1,296.25,4,4,4,296.25,"High Risk",0.0000,0,1
13752,124,7,1590.73,3,2,2,1590.73,"Medium Risk",4.2872,403,1
13753,287,4,2094.57,4,3,2,2094.57,"High Risk",5.6835,449,1
13754,151,3,447.05,3,3,4,447.05,"Medium Risk",14.3000,286,1
13755,3,10,2154.68,1,1,2,2154.68,Active,0.1754,60,1
13756,2,25,9147.20,1,1,1,9147.20,Active,2.0688,722,1
13757,674,1,195.55,5,5,5,195.55,"High Risk",0.0000,0,1
13758,11,19,9263.14,1,1,1,9263.14,Active,2.3153,727,1
13759,33,2,659.41,2,4,3,659.41,"Low Risk",1.5833,38,1
13760,54,6,1358.64,2,2,2,1358.64,"Low Risk",4.5294,539,1
13761,50,6,1952.17,2,2,2,1952.17,"Low Risk",5.0083,606,1
13762,204,6,2165.76,4,2,2,2165.76,"High Risk",12.0488,494,1
13763,63,6,5181.99,3,2,1,5181.99,"Low Risk",7.1538,372,1
13764,70,6,2953.26,3,2,1,2953.26,"Low Risk",1.5253,572,1
13765,653,1,352.82,5,5,4,352.82,"High Risk",0.0000,0,1
13766,495,1,190.35,5,5,5,190.35,"High Risk",0.0000,0,1
13767,2,96,35115.68,1,1,1,35115.68,Active,0.8762,736,1
13768,563,8,758.07,5,2,3,758.07,"High Risk",4.1667,175,1
13769,2,29,5766.63,1,1,1,5766.63,Active,2.4358,721,1
13770,422,4,785.37,5,3,3,785.37,"High Risk",6.5532,308,1
13771,64,10,5726.07,3,2,1,5726.07,"Low Risk",2.7222,588,1
13772,33,9,3094.72,2,2,1,3094.72,"Low Risk",1.0781,621,1
13773,396,2,301.54,4,4,4,301.54,"High Risk",14.6111,263,1
13774,81,1,345.00,3,5,4,345.00,"Low Risk",0.0000,0,1
13775,590,1,1049.66,5,5,3,1049.66,"High Risk",0.0000,0,1
13776,428,8,-340.17,5,2,5,-340.17,"High Risk",36.2857,254,1
13777,0,73,56016.57,1,1,1,56016.57,Active,1.7021,737,1
13778,103,5,1116.54,3,3,3,1116.54,"Medium Risk",10.5000,462,1
13779,515,1,161.13,5,5,5,161.13,"High Risk",0.0000,0,1
13780,7,3,735.82,1,3,3,735.82,Active,4.0404,400,1
13781,250,4,770.88,4,3,3,770.88,"High Risk",8.2632,471,1
13782,12,14,1785.77,1,1,2,1785.77,Active,2.9549,721,1
13783,487,4,1542.09,5,3,2,1542.09,"High Risk",20.6667,186,1
13784,9,15,2897.18,1,1,1,2897.18,Active,10.0227,441,1
13785,428,4,542.49,5,3,4,542.49,"High Risk",1.1034,32,1
13786,367,8,2736.41,4,2,2,2736.41,"High Risk",2.9520,369,1
13787,75,9,1173.70,3,2,3,1173.70,"Low Risk",6.6559,619,1
13788,505,1,3.75,5,5,5,3.75,"High Risk",NULL,0,1
13789,388,1,239.46,4,4,5,239.46,"High Risk",0.0000,0,1
13790,4,1,348.80,1,5,4,348.80,Active,0.0000,0,1
13791,43,3,1047.68,2,3,3,1047.68,"Low Risk",7.8125,125,1
13792,66,3,383.95,3,3,4,383.95,"Low Risk",16.1818,356,1
13793,646,1,96.00,5,5,5,96.00,"High Risk",0.0000,0,1
13794,546,1,126.03,5,5,5,126.03,"High Risk",0.0000,0,1
13795,388,4,836.30,4,3,3,836.30,"High Risk",8.8929,249,1
13796,499,1,289.70,5,5,4,289.70,"High Risk",0.0000,0,1
13797,436,4,1168.45,5,3,3,1168.45,"High Risk",2.6709,211,1
13798,1,125,73573.47,1,1,1,73573.47,Active,0.7996,730,1
13799,116,13,2039.82,3,1,2,2039.82,"Medium Risk",4.5913,528,1
13800,309,3,1679.56,4,3,2,1679.56,"High Risk",5.9306,427,1
13801,66,1,324.80,3,5,4,324.80,"Low Risk",0.0000,0,1
13802,138,24,25491.56,3,1,1,25491.56,"Medium Risk",1.1469,523,1
13803,255,4,1319.11,4,3,2,1319.11,"High Risk",4.6538,363,1
13804,30,9,3208.52,2,2,1,3208.52,"Low Risk",2.4167,406,1
13805,52,2,924.60,2,4,3,924.60,"Low Risk",6.4167,77,1
13806,63,1,256.38,3,5,5,256.38,"Low Risk",0.0000,0,1
13807,367,4,509.90,4,3,4,509.90,"High Risk",11.1515,368,1
13808,5,5,1747.66,1,2,2,1747.66,Active,1.2133,91,1
13809,305,3,679.70,4,3,3,679.70,"High Risk",6.4583,155,1
13810,28,4,899.51,2,3,3,899.51,Active,0.8000,28,1
13811,183,4,591.75,3,3,3,591.75,"High Risk",4.3077,56,1
13812,42,3,539.00,2,3,4,539.00,"Low Risk",1.8000,63,1
13813,39,12,2686.42,2,1,2,2686.42,"Low Risk",4.5658,694,1
13814,56,5,2239.07,2,3,2,2239.07,"Low Risk",5.8875,471,1
13815,22,10,7285.79,2,1,1,7285.79,Active,1.7861,643,1
13816,23,4,555.04,2,3,4,555.04,Active,1.2813,41,1
13817,29,2,382.98,2,4,4,382.98,Active,14.0000,322,1
13818,429,1,61.28,5,5,5,61.28,"High Risk",0.0000,0,1
13819,301,7,2631.10,4,2,2,2631.10,"High Risk",4.2427,437,1
13820,418,5,640.40,5,2,3,640.40,"High Risk",2.8478,262,1
13821,144,7,1387.03,3,2,2,1387.03,"Medium Risk",2.6794,560,1
13822,5,2,632.00,1,4,3,632.00,Active,0.3684,35,1
13823,18,8,3358.55,2,2,1,3358.55,Active,4.2788,706,1
13824,32,14,3273.36,2,1,1,3273.36,"Low Risk",5.8738,605,1
13825,621,2,255.59,5,4,5,255.59,"High Risk",2.7949,109,1
13826,158,2,174.65,3,4,5,174.65,"Medium Risk",1.6364,18,1
13827,57,3,412.05,2,3,4,412.05,"Low Risk",0.9348,86,1
13828,22,1,209.49,2,5,5,209.49,Active,0.0000,0,1
13829,359,2,0.00,4,4,5,0.00,"High Risk",62.0000,62,1
13830,574,2,135.95,5,4,5,135.95,"High Risk",0.5833,7,1
13831,16,20,7009.18,1,1,1,7009.18,Active,3.7526,713,1
13832,17,3,602.44,1,3,3,602.44,Active,7.1053,405,1
13833,159,2,701.36,3,4,3,701.36,"Medium Risk",5.5682,245,1
13834,576,3,247.89,5,3,5,247.89,"High Risk",7.3000,146,1
13835,25,8,1044.82,2,2,3,1044.82,Active,8.6111,620,1
13836,399,3,602.52,4,3,3,602.52,"High Risk",0.4688,15,1
13837,211,2,271.24,4,4,4,271.24,"High Risk",5.8889,106,1
13838,5,10,1966.09,1,1,2,1966.09,Active,1.2187,574,1
13839,486,1,139.95,5,5,5,139.95,"High Risk",0.0000,0,1
13840,416,1,651.40,5,5,3,651.40,"High Risk",0.0000,0,1
13841,252,1,85.00,4,4,5,85.00,"High Risk",NULL,0,1
13842,58,19,5604.96,3,1,1,5604.96,"Low Risk",1.6891,603,1
13843,381,1,319.75,4,4,4,319.75,"High Risk",0.0000,0,1
13844,11,1,361.62,1,5,4,361.62,Active,0.0000,0,1
13845,64,1,312.98,3,5,4,312.98,"Low Risk",0.0000,0,1
13846,24,5,1290.34,2,2,2,1290.34,Active,4.5181,375,1
13847,719,1,310.72,5,5,4,310.72,"High Risk",0.0000,0,1
13848,92,8,3335.00,3,2,1,3335.00,"Medium Risk",63.8000,638,1
13849,51,6,3443.80,2,2,1,3443.80,"Low Risk",2.6045,573,1
13850,88,2,1586.81,3,4,2,1586.81,"Low Risk",0.4409,41,1
13851,95,9,4516.76,3,2,1,4516.76,"Medium Risk",4.1714,584,1
13852,606,2,170.45,5,4,5,170.45,"High Risk",0.3333,4,1
13853,8,2,1056.94,1,4,3,1056.94,Active,2.1304,49,1
13854,8,45,12158.21,1,1,1,12158.21,Active,3.7204,692,1
13855,500,5,1253.94,5,2,2,1253.94,"High Risk",3.0395,231,1
13856,168,15,1058.88,3,1,3,1058.88,"Medium Risk",7.3934,451,1
13857,393,7,997.11,4,2,3,997.11,"High Risk",1.3906,178,1
13858,57,1,216.17,2,5,5,216.17,"Low Risk",0.0000,0,1
13859,326,2,515.86,4,4,4,515.86,"High Risk",5.8000,203,1
13860,1,6,1240.00,1,2,2,1240.00,Active,1.1184,85,1
13861,429,3,251.31,5,3,5,251.31,"High Risk",4.5909,101,1
13862,18,11,2534.04,2,1,2,2534.04,Active,2.2901,371,1
13863,245,6,1217.63,4,2,2,1217.63,"High Risk",4.7671,348,1
13864,386,1,662.40,4,4,3,662.40,"High Risk",NULL,0,1
13865,58,4,501.56,3,3,4,501.56,"Low Risk",7.9655,231,1
13866,74,1,145.67,3,5,5,145.67,"Low Risk",0.0000,0,1
13867,31,3,1015.29,2,3,3,1015.29,"Low Risk",3.1167,187,1
13868,7,2,3192.54,1,4,1,3192.54,Active,0.9688,31,1
13869,123,10,8111.57,3,2,1,8111.57,"Medium Risk",0.6612,568,1
13870,2,18,5689.84,1,1,1,5689.84,Active,2.7336,667,1
13871,22,21,7804.95,2,1,1,7804.95,Active,1.7083,697,1
13872,513,6,891.32,5,2,3,891.32,"High Risk",3.6333,218,1
13873,119,9,1031.02,3,2,3,1031.02,"Medium Risk",8.7833,527,1
13874,358,10,1989.20,4,2,2,1989.20,"High Risk",5.1389,370,1
13875,53,14,4814.37,2,1,1,4814.37,"Low Risk",2.4870,669,1
13876,63,1,122.70,3,5,5,122.70,"Low Risk",0.0000,0,1
13877,86,5,446.33,3,3,4,446.33,"Low Risk",25.1250,603,1
13878,54,4,2473.06,2,3,2,2473.06,"Low Risk",5.1887,550,1
13879,645,1,395.50,5,5,4,395.50,"High Risk",0.0000,0,1
13880,21,17,4391.66,2,1,1,4391.66,Active,2.3728,541,1
13881,3,51,44392.50,1,1,1,44392.50,Active,1.3777,642,1
13882,2,6,1131.28,1,2,3,1131.28,Active,0.9538,62,1
13883,1,26,6342.74,1,1,1,6342.74,Active,2.1791,730,1
13884,7,14,1852.38,1,1,2,1852.38,Active,2.3990,463,1
13885,189,2,506.80,3,4,4,506.80,"High Risk",0.4074,11,1
13886,71,1,243.56,3,5,5,243.56,"Low Risk",0.0000,0,1
13887,204,1,349.55,4,5,4,349.55,"High Risk",0.0000,0,1
13888,119,7,2169.05,3,2,2,2169.05,"Medium Risk",2.4918,456,1
13889,92,8,1855.73,3,2,2,1855.73,"Medium Risk",6.6742,594,1
13890,1,22,2858.73,1,1,1,2858.73,Active,4.0220,732,1
13891,378,3,863.56,4,3,3,863.56,"High Risk",2.0606,204,1
13892,26,6,1267.65,2,2,2,1267.65,Active,15.6857,549,1
13893,297,1,821.10,4,4,3,821.10,"High Risk",0.0000,0,1
13894,22,5,535.97,2,2,4,535.97,Active,9.9310,288,1
13895,21,8,3923.62,2,2,1,3923.62,Active,3.8235,715,1
13896,625,1,388.55,5,5,4,388.55,"High Risk",0.0000,0,1
13897,50,3,1160.72,2,3,3,1160.72,"Low Risk",10.8103,627,1
13898,325,2,686.40,4,4,3,686.40,"High Risk",1.9111,86,1
13899,16,2,388.52,1,4,4,388.52,Active,14.3333,258,1
13900,183,7,1608.09,3,2,2,1608.09,"High Risk",4.6421,441,1
13901,72,20,5599.34,3,1,1,5599.34,"Low Risk",1.9905,631,1
13902,632,8,30411.26,5,2,1,30411.26,"High Risk",1.5000,99,1
13903,400,1,165.45,4,5,5,165.45,"High Risk",0.0000,0,1
13904,37,2,332.64,2,4,4,332.64,"Low Risk",10.2800,257,1
13905,571,3,244.45,5,3,5,244.45,"High Risk",11.5000,161,1
13906,409,1,42.00,4,5,5,42.00,"High Risk",NULL,0,1
13907,691,1,136.80,5,5,5,136.80,"High Risk",0.0000,0,1
13908,79,5,2347.05,3,3,2,2347.05,"Low Risk",1.5760,197,1
13909,423,2,286.60,5,4,4,286.60,"High Risk",2.5789,98,1
13910,443,1,-127.66,5,5,5,-127.66,"High Risk",NULL,0,1
13911,57,22,4200.04,2,1,1,4200.04,"Low Risk",2.4523,591,1
13912,423,1,124.95,5,5,5,124.95,"High Risk",0.0000,0,1
13913,506,1,42.22,5,5,5,42.22,"High Risk",0.0000,0,1
13914,3,3,613.95,1,3,3,613.95,Active,1.0000,33,1
13915,394,2,31.20,4,4,5,31.20,"High Risk",112.3333,337,1
13916,463,5,1260.51,5,2,2,1260.51,"High Risk",3.7162,275,1
13917,49,2,272.04,2,4,4,272.04,"Low Risk",8.3529,142,1
13918,49,2,1212.84,2,4,2,1212.84,"Low Risk",7.0345,204,1
13919,53,5,1326.03,2,3,2,1326.03,"Low Risk",6.0123,487,1
13920,431,5,1734.88,5,2,2,1734.88,"High Risk",1.5057,131,1
13921,399,5,720.75,4,2,3,720.75,"High Risk",7.3182,322,1
13922,351,5,824.70,4,2,3,824.70,"High Risk",3.6250,116,1
13923,53,1,351.13,2,5,4,351.13,"Low Risk",0.0000,0,1
13924,1,11,1682.08,1,1,2,1682.08,Active,0.5221,71,1
13925,36,6,616.65,2,2,3,616.65,"Low Risk",2.2273,98,1
13926,23,1,223.85,2,5,5,223.85,Active,0.0000,0,1
13927,74,3,689.96,3,3,3,689.96,"Low Risk",8.4419,363,1
13928,10,4,464.57,1,3,4,464.57,Active,4.7308,123,1
13929,169,14,3318.10,3,1,1,3318.10,"Medium Risk",8.8983,525,1
13930,57,2,337.34,2,4,4,337.34,"Low Risk",4.9375,79,1
13931,85,12,5250.78,3,1,1,5250.78,"Low Risk",2.4022,651,1
13932,294,1,307.40,4,4,4,307.40,"High Risk",0.0000,0,1
13933,109,2,608.79,3,4,3,608.79,"Medium Risk",1.7727,39,1
13934,263,1,922.10,4,4,3,922.10,"High Risk",0.0000,0,1
13935,596,3,6116.92,5,3,1,6116.92,"High Risk",0.7089,56,1
13936,171,4,924.36,3,3,3,924.36,"Medium Risk",4.1186,243,1
13937,169,3,867.38,3,3,3,867.38,"Medium Risk",4.3148,233,1
13938,35,1,71.66,2,5,5,71.66,"Low Risk",0.0000,0,1
13939,23,10,1533.66,2,1,2,1533.66,Active,5.2589,589,1
13940,17,4,839.14,1,3,3,839.14,Active,2.6458,127,1
13941,21,17,10846.15,2,1,1,10846.15,Active,6.5607,702,1
13942,534,1,320.00,5,5,4,320.00,"High Risk",NULL,0,1
13943,577,1,246.54,5,5,5,246.54,"High Risk",0.0000,0,1
13944,653,1,200.43,5,5,5,200.43,"High Risk",0.0000,0,1
13945,394,2,854.15,4,4,3,854.15,"High Risk",1.7000,85,1
13946,79,7,1745.43,3,2,2,1745.43,"Low Risk",11.7143,656,1
13947,65,1,90.60,3,5,5,90.60,"Low Risk",0.0000,0,1
13948,360,5,536.86,4,2,4,536.86,"High Risk",15.6250,375,1
13949,2,6,2427.32,1,2,2,2427.32,Active,0.5786,92,1
13950,11,5,728.56,1,2,3,728.56,Active,6.7143,235,1
13951,176,3,674.45,3,3,3,674.45,"Medium Risk",3.1053,118,1
13952,211,17,12790.89,4,1,1,12790.89,"High Risk",1.2427,512,1
13953,7,12,6640.68,1,1,1,6640.68,Active,30.0417,721,1
13954,1,3,378.59,1,3,4,378.59,Active,2.3793,69,1
13955,154,3,545.17,3,3,4,545.17,"Medium Risk",2.5698,221,1
13956,5,5,1026.42,1,2,3,1026.42,Active,1.7616,266,1
13957,417,3,458.25,5,3,4,458.25,"High Risk",9.2692,241,1
13958,372,12,4402.33,4,1,1,4402.33,"High Risk",1.4538,362,1
13959,79,6,1076.18,3,2,3,1076.18,"Low Risk",2.6667,432,1
13960,21,2,230.22,2,4,5,230.22,Active,4.5455,50,1
13961,385,2,498.70,4,4,4,498.70,"High Risk",0.3500,7,1
13962,21,3,362.80,2,3,4,362.80,Active,18.8182,414,1
13963,308,18,2899.62,4,1,1,2899.62,"High Risk",1.6514,289,1
13964,387,3,421.90,4,3,4,421.90,"High Risk",1.7917,43,1
13965,455,5,777.66,5,2,3,777.66,"High Risk",9.1852,248,1
13966,435,1,390.86,5,5,4,390.86,"High Risk",0.0000,0,1
13967,145,2,166.30,3,4,5,166.30,"Medium Risk",50.2000,251,1
13968,423,1,123.66,5,5,5,123.66,"High Risk",0.0000,0,1
13969,7,39,13212.77,1,1,1,13212.77,Active,0.5539,617,1
13970,386,2,846.55,4,4,3,846.55,"High Risk",4.2500,51,1
13971,8,18,4593.83,1,1,1,4593.83,Active,2.5530,674,1
13972,70,2,190.25,3,4,5,190.25,"Low Risk",9.3571,131,1
13973,287,1,264.70,4,4,4,264.70,"High Risk",0.0000,0,1
13974,49,4,663.52,2,3,3,663.52,"Low Risk",12.1136,533,1
13975,31,14,5327.29,2,1,1,5327.29,"Low Risk",0.8541,644,1
13976,206,4,1192.36,4,3,2,1192.36,"High Risk",8.4000,462,1
13977,411,1,519.81,4,5,4,519.81,"High Risk",0.0000,0,1
13978,14,2,196.79,1,4,5,196.79,Active,2.2143,31,1
13979,73,11,3326.83,3,1,1,3326.83,"Low Risk",1.6131,663,1
13980,60,9,753.12,3,2,3,753.12,"Low Risk",8.7647,596,1
13981,400,2,327.39,4,4,4,327.39,"High Risk",0.6818,15,1
13982,39,13,4418.79,2,1,1,4418.79,"Low Risk",2.4583,649,1
13983,29,30,6993.41,2,1,1,6993.41,Active,1.9581,701,1
13984,26,13,1616.12,2,1,2,1616.12,Active,7.5914,706,1
13985,4,24,9982.31,1,1,1,9982.31,Active,1.3719,664,1
13986,17,1,320.46,1,5,4,320.46,Active,0.0000,0,1
13987,379,2,682.54,4,4,3,682.54,"High Risk",0.4667,21,1
13988,19,11,4708.64,2,1,1,4708.64,Active,2.0268,606,1
13989,65,5,2026.06,3,3,2,2026.06,"Low Risk",5.8588,498,1
13990,213,1,311.30,4,5,4,311.30,"High Risk",0.0000,0,1
13991,12,7,850.63,1,2,3,850.63,Active,1.5412,131,1
13992,30,3,219.50,2,3,5,219.50,"Low Risk",43.3000,433,1
13993,32,24,6690.36,2,1,1,6690.36,"Low Risk",2.6466,704,1
13994,3,6,2313.14,1,2,2,2313.14,Active,0.9416,145,1
13995,15,18,3836.26,1,1,1,3836.26,Active,2.9789,706,1
13996,386,2,895.76,4,4,3,895.76,"High Risk",0.4063,13,1
13997,519,3,382.31,5,3,4,382.31,"High Risk",0.6889,31,1
13998,446,3,566.70,5,3,4,566.70,"High Risk",4.3333,130,1
13999,10,36,9438.01,1,1,1,9438.01,Active,1.5274,724,1
14000,206,8,1877.59,4,2,2,1877.59,"High Risk",10.4118,531,1
14001,45,10,4517.34,2,1,1,4517.34,"Low Risk",4.0000,448,1
14002,134,2,529.73,3,4,4,529.73,"Medium Risk",0.4783,22,1
14003,732,1,209.41,5,5,5,209.41,"High Risk",0.0000,0,1
14004,43,11,6258.45,2,1,1,6258.45,"Low Risk",1.6333,392,1
14005,9,5,2874.72,1,2,1,2874.72,Active,2.4819,206,1
14006,115,7,2196.67,3,2,2,2196.67,"Medium Risk",7.0658,537,1
14007,512,1,79.48,5,5,5,79.48,"High Risk",0.0000,0,1
14008,375,2,493.74,4,4,4,493.74,"High Risk",1.7813,57,1
14009,198,4,1090.23,4,3,3,1090.23,"High Risk",3.5200,264,1
14010,565,3,288.10,5,3,4,288.10,"High Risk",0.0000,0,1
14011,480,3,451.92,5,3,4,451.92,"High Risk",3.9688,127,1
14012,277,1,328.80,4,4,4,328.80,"High Risk",0.0000,0,1
14013,110,6,1006.22,3,2,3,1006.22,"Medium Risk",8.7606,622,1
14014,77,3,1948.21,3,3,2,1948.21,"Low Risk",6.6533,499,1
14015,52,1,917.34,2,5,3,917.34,"Low Risk",0.0000,0,1
14016,154,13,11379.71,3,1,1,11379.71,"Medium Risk",1.2160,546,1
14017,571,1,229.75,5,5,5,229.75,"High Risk",0.0000,0,1
14018,645,1,367.15,5,5,4,367.15,"High Risk",0.0000,0,1
14019,46,4,1398.96,2,3,2,1398.96,"Low Risk",1.3731,92,1
14020,16,5,1213.26,1,2,2,1213.26,Active,6.8400,513,1
14021,155,7,1716.58,3,2,2,1716.58,"Medium Risk",4.9101,437,1
14022,225,2,792.15,4,4,3,792.15,"High Risk",5.6739,261,1
14023,7,2,584.07,1,4,3,584.07,Active,8.1000,243,1
14024,121,3,645.74,3,3,3,645.74,"Medium Risk",8.1515,269,1
14025,464,10,3969.10,5,2,1,3969.10,"High Risk",1.1782,119,1
14026,470,2,713.11,5,4,3,713.11,"High Risk",3.1633,155,1
14027,60,1,104.82,3,5,5,104.82,"Low Risk",0.0000,0,1
14028,498,5,3175.50,5,2,1,3175.50,"High Risk",4.3333,52,1
14029,63,2,467.66,3,4,4,467.66,"Low Risk",5.7857,81,1
14030,18,22,8145.59,2,1,1,8145.59,Active,0.8285,720,1
14031,7,55,38025.97,1,1,1,38025.97,Active,0.9067,729,1
14032,2,25,4786.07,1,1,1,4786.07,Active,2.8465,723,1
14033,555,1,109.44,5,5,5,109.44,"High Risk",NULL,0,1
14034,22,4,512.02,2,3,4,512.02,Active,1.4835,135,1
14035,28,11,2852.47,2,1,2,2852.47,Active,3.8170,584,1
14036,284,1,626.65,4,4,3,626.65,"High Risk",0.0000,0,1
14037,176,7,755.95,3,2,3,755.95,"Medium Risk",4.8772,556,1
14038,78,8,3000.93,3,2,1,3000.93,"Low Risk",3.5629,595,1
14039,33,2,267.28,2,4,4,267.28,"Low Risk",60.2222,542,1
14040,40,42,12457.84,2,1,1,12457.84,"Low Risk",0.8649,698,1
14041,266,1,141.41,4,4,5,141.41,"High Risk",0.0000,0,1
14042,725,1,431.98,5,5,4,431.98,"High Risk",0.0000,0,1
14043,491,3,301.30,5,3,4,301.30,"High Risk",5.6667,238,1
14044,26,11,3106.15,2,1,1,3106.15,Active,0.7732,658,1
14045,109,19,9660.63,3,1,1,9660.63,"Medium Risk",14.0714,591,1
14046,284,1,154.99,4,4,5,154.99,"High Risk",0.0000,0,1
14047,8,19,4158.73,1,1,1,4158.73,Active,3.9294,668,1
14048,277,4,713.89,4,3,3,713.89,"High Risk",0.7343,105,1
14049,16,18,13064.03,1,1,1,13064.03,Active,0.5434,601,1
14050,31,2,746.36,2,4,3,746.36,"Low Risk",1.4151,75,1
14051,0,42,22104.50,1,1,1,22104.50,Active,2.1458,736,1
14052,19,2,480.81,2,4,4,480.81,Active,2.9919,371,1
14053,124,4,572.30,3,3,4,572.30,"Medium Risk",45.2500,362,1
14054,65,1,92.46,3,5,5,92.46,"Low Risk",0.0000,0,1
14055,106,3,1520.96,3,3,2,1520.96,"Medium Risk",19.2813,617,1
14056,1,29,8124.40,1,1,1,8124.40,Active,0.2511,283,1
14057,23,23,8338.28,2,1,1,8338.28,Active,1.5500,713,1
14058,462,2,469.19,5,4,4,469.19,"High Risk",2.9565,68,1
14059,266,1,183.60,4,4,5,183.60,"High Risk",0.0000,0,1
14060,4,32,9503.14,1,1,1,9503.14,Active,2.3395,634,1
14061,507,3,917.43,5,3,3,917.43,"High Risk",12.8333,231,1
14062,9,27,25434.83,1,1,1,25434.83,Active,2.0749,720,1
14063,430,13,-3767.20,5,1,5,-3767.20,"High Risk",7.0000,301,1
14064,29,21,3039.75,2,1,1,3039.75,Active,2.6215,658,1
14065,389,4,889.37,4,3,3,889.37,"High Risk",0.8571,42,1
14066,266,1,152.55,4,4,5,152.55,"High Risk",0.0000,0,1
14067,63,2,374.70,3,4,4,374.70,"Low Risk",0.6471,33,1
14068,320,5,1504.97,4,2,2,1504.97,"High Risk",3.2162,357,1
14069,514,2,230.06,5,4,5,230.06,"High Risk",1.1463,47,1
14070,684,1,326.55,5,5,4,326.55,"High Risk",0.0000,0,1
14071,3,9,1307.41,1,2,2,1307.41,Active,0.7861,261,1
14072,666,1,390.85,5,5,4,390.85,"High Risk",0.0000,0,1
14073,21,2,139.54,2,4,5,139.54,Active,0.8462,11,1
14074,623,1,219.40,5,5,5,219.40,"High Risk",0.0000,0,1
14075,4,6,1734.87,1,2,2,1734.87,Active,6.7125,537,1
14076,129,1,122.47,3,5,5,122.47,"Medium Risk",0.0000,0,1
14077,40,6,615.08,2,2,3,615.08,"Low Risk",6.4545,355,1
14078,101,9,1692.63,3,2,2,1692.63,"Medium Risk",3.2099,520,1
14079,124,2,618.73,3,4,3,618.73,"Medium Risk",46.5000,558,1
14080,32,6,1075.73,2,2,3,1075.73,"Low Risk",8.4940,705,1
14081,267,16,5250.05,4,1,1,5250.05,"High Risk",0.4863,462,1
14082,364,2,413.36,4,4,4,413.36,"High Risk",0.4375,28,1
14083,4,11,1407.26,1,1,2,1407.26,Active,2.8228,717,1
14084,512,1,150.50,5,5,5,150.50,"High Risk",0.0000,0,1
14085,2,34,10092.22,1,1,1,10092.22,Active,0.6826,729,1
14086,462,1,39.95,5,5,5,39.95,"High Risk",NULL,0,1
